sku,product_name,product_description,product_in_stock,max_price_ol,product_price,max_price_gretaer_product_price,product_brand
PAC2123,"Apple iMac 27 ""Core i7 Retina 5K 42GHz | 16GB | 1TB SSD",IMac desktop computer 27 inch Retina 5K RAM 16GB SSD 1TB PCle,0,3573.59,3799.0,False,Pack
PAC2125,"Apple iMac 27 ""Core i7 Retina 5K 42GHz | 32GB | 1TB SSD",IMac desktop computer 27 inch Retina 5K RAM 32GB SSD 1TB PCle,0,3853.59,4279.0,False,Pack
PAC2127,"Apple iMac 27 ""Core i7 Retina 5K 42GHz | 64GB | 1TB SSD",IMac desktop computer 27 inch Retina 5K RAM 64GB SSD 1TB PCle,0,4203.59,5239.0,False,Pack
APP2235,"Apple iMac 27 ""Core i7 Retina 5K 42GHz | 8GB | 2TB SSD",IMac desktop computer 27 inch 5K Retina 8GB RAM 2TB SSD PCle,0,4344.59,4519.0,False,Apple
PAC2129,"Apple iMac 27 ""Core i7 Retina 5K 42GHz | 16GB | 2TB SSD",IMac desktop computer 27 inch Retina 5K RAM 16GB SSD 2TB PCle,0,4494.59,4759.0,False,Pack
PAC2131,"Apple iMac 27 ""Core i7 Retina 5K 42GHz | 32GB | 2TB SSD",IMac desktop computer 27 inch Retina 5K RAM 32GB SSD 2TB PCle,0,4774.59,5239.0,False,Pack
PAC2133,"Apple iMac 27 ""Core i7 Retina 5K 42GHz | 64GB | 2TB SSD",IMac desktop computer 27 inch 5K Retina 64GB SSD RAM 2TB PCle,0,5124.59,6199.0,False,Pack
LAC0233,LaCie Porsche Design Desktop Drive 6TB USB 3.0 External Hard Drive,External Hard Drive 6TB 35-inch USB 3.0 connection for Mac and PC,0,192.79,199.99,False,LaCie
APP2082,"Apple MacBook Pro 13 ""Core i5 with Touch Bar 31Ghz | 8GB RAM | 256GB PCIe SSD Gray Space",New MacBook Pro 13 inch Touch Bar 31 GHz Core i5 with 8GB of RAM and 256GB PCIe SSD,0,1999.0,2005.59,False,Apple
APP2262,"Apple MacBook Pro 13 ""Core i5 Touch Bar 33GHz | 16GB | 512GB SSD Space Gray",New MacBook Pro 13-inch Core i5 Touch Bar 33 GHz with 16GB of RAM and 512GB of SSD PCIe,0,2511.59,2609.0,False,Apple
APP2263,"Apple Macbook Pro 13 ""Core i5 Touch Bar 33GHz | 8GB | 512GB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 33 GHz Core i5 with 8GB of RAM and 512GB of SSD PCIe,0,2280.59,2369.0,False,Apple
APP2264,"Apple Macbook Pro 13 ""Core i7 Touch Bar 35GHz | 16GB | 512GB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 16GB of RAM and 512GB of SSD PCIe,1,2849.0,2849.0,False,Apple
APP2265,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 8GB | 512GB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 8GB of RAM and 512GB of SSD PCIe,0,2511.59,2609.0,False,Apple
APP2266,"Apple MacBook Pro 13 ""Core i5 3.1GHz Touch Bar | 16GB | 512GB SSD Space Gray",New MacBook Pro 13-inch Core i5 Touch Bar 31 GHz with 16GB of RAM and 512GB of SSD PCIe,0,2489.0,2489.0,False,Apple
APP2267,"Apple MacBook Pro 13 ""Core i5 Touch Bar 31GHz | 8GB | 512GB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 31 GHz Core i5 with 8GB of RAM and 512GB of SSD PCIe,0,2249.0,2249.0,False,Apple
APP2268,"Apple MacBook Pro 13 ""Core i5 Touch Bar 33GHz | 16GB | 1TB SSD Space Gray",New MacBook Pro 13-inch Core i5 Touch Bar 33 GHz with 16GB of RAM and 1TB PCIe SSD,0,2991.59,3109.0,False,Apple
APP2269,"Apple MacBook Pro 13 ""Core i5 Touch Bar 33GHz | 8GB | 1TB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 33 GHz Core i5 with 8GB of RAM and 1TB PCIe SSD,0,2760.59,2869.0,False,Apple
APP2270,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 16GB | 1TB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 16GB of RAM and 1TB PCIe SSD,0,3221.59,3349.0,False,Apple
APP2271,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 8GB | 1TB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 8GB of RAM and 1TB PCIe SSD,0,2991.59,3109.0,False,Apple
APP2272,"Apple Macbook Pro 13 ""Core i5 Touch Bar 31GHz | 16GB | 1TB SSD Space Gray",New MacBook Pro 13-inch Core i5 Touch Bar 31 GHz with 16GB of RAM and 1TB PCIe SSD,0,2989.0,2989.0,False,Apple
APP2273,"Apple Macbook Pro 13 ""Core i5 Touch Bar 31GHz | 8GB | 1TB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 31 GHz Core i5 with 8GB of RAM and 1TB PCIe SSD,0,2645.59,2749.0,False,Apple
APP2274,"Apple Macbook Pro 13 ""Core i5 Touch Bar 33GHz | 16GB | 256GB SSD Space Gray",New MacBook Pro 13-inch Core i5 Touch Bar 33 GHz with 16GB of RAM and 256GB PCIe SSD,0,2271.59,2359.0,False,Apple
APP2275,"Apple MacBook Pro 13 ""Core i5 Touch Bar 33GHz | 8GB | 256GB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 33 GHz Core i5 with 8GB of RAM and 256GB PCIe SSD,0,2040.59,2119.0,False,Apple
APP2276,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 16GB | 256GB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 16GB of RAM and 256GB PCIe SSD,0,2501.59,2599.0,False,Apple
APP2277,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 8GB | 256GB SSD Space Gray",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 8GB of RAM and 256GB PCIe SSD,0,2271.59,2359.0,False,Apple
APP2278,"Apple MacBook Pro 13 ""Core i5 Touch Bar 31GHz | 16GB | 256GB SSD Space Gray",New MacBook Pro 13-inch Core i5 Touch Bar 31 GHz with 16GB of RAM and 256GB PCIe SSD,1,2239.0,2239.0,False,Apple
APP2279,"Apple MacBook Pro 13 ""Core i5 Touch Bar 33GHz | 16GB | 512GB SSD Silver",New MacBook Pro 13-inch Core i5 Touch Bar 33 GHz with 16GB of RAM and 512GB of SSD PCIe,0,2511.59,2609.0,False,Apple
APP2280,"Apple MacBook Pro 13 ""Core i5 Touch Bar 33GHz | 8GB | 512GB SSD Silver",New MacBook Pro 13 inch Touch Bar 33 GHz Core i5 with 8GB of RAM and 512GB of SSD PCIe,0,2280.59,2369.0,False,Apple
APP2281,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 16GB | 512GB SSD Silver",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 16GB of RAM and 512GB of SSD PCIe,0,2741.6,2849.0,False,Apple
APP2282,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 8GB | 512GB SSD Silver",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 8GB of RAM and 512GB of SSD PCIe,0,2511.59,2609.0,False,Apple
APP2283,"Apple MacBook Pro 13 ""Core i5 Touch Bar 31GHz | 16GB | 512GB SSD Silver",New MacBook Pro 13-inch Core i5 Touch Bar 31 GHz with 16GB of RAM and 512GB of SSD PCIe,0,2395.59,2489.0,False,Apple
APP2284,"Apple MacBook Pro 13 ""Core i5 Touch Bar 31GHz | 8GB | 512GB SSD Silver",New MacBook Pro 13 inch Touch Bar 31 GHz Core i5 with 8GB of RAM and 512GB of SSD PCIe,0,,,False,Apple
APP2285,"Apple MacBook Pro 13 ""Core i5 Touch Bar 33GHz | 16GB | 1TB SSD Silver",New MacBook Pro 13-inch Core i5 Touch Bar 33 GHz with 16GB of RAM and 1TB PCIe SSD,0,2991.59,3109.0,False,Apple
APP2286,"Apple MacBook Pro 13 ""Core i5 Touch Bar 33GHz | 8GB | 1TB SSD Silver",New MacBook Pro 13 inch Touch Bar 33 GHz Core i5 with 8GB of RAM and 1TB PCIe SSD,0,2760.59,2869.0,False,Apple
APP2287,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 16GB | 1TB SSD Silver",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 16GB of RAM and 1TB PCIe SSD,0,3221.59,3349.0,False,Apple
APP2288,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 8GB | 1TB SSD Silver",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 8GB of RAM and 1TB PCIe SSD,0,2991.59,3109.0,False,Apple
APP2289,"Apple MacBook Pro 13 ""Core i5 Touch Bar 31GHz | 16GB | 1TB SSD Silver",New MacBook Pro 13-inch Core i5 Touch Bar 31 GHz with 16GB of RAM and 1TB PCIe SSD,0,2875.59,2989.0,False,Apple
APP2290,"Apple MacBook Pro 13 ""Core i5 Touch Bar 31GHz | 8GB | 1TB SSD Silver",New MacBook Pro 13 inch Touch Bar 31 GHz Core i5 with 8GB of RAM and 1TB PCIe SSD,0,2645.59,2749.0,False,Apple
APP2084,"Apple MacBook Pro 13 ""Core i5 with Touch Bar 31Ghz | 8GB RAM | 256GB PCIe SSD Plata",New MacBook Pro 13 inch Touch Bar 31 GHz Core i5 with 8GB of RAM and 256GB PCIe SSD,0,1999.0,2005.59,False,Apple
APP2291,"Apple MacBook Pro 13 ""Core i5 Touch Bar 33GHz | 16GB | 256GB SSD Silver",New MacBook Pro 13-inch Core i5 Touch Bar 33 GHz with 16GB of RAM and 256GB PCIe SSD,0,2271.59,2359.0,False,Apple
APP2292,"Apple MacBook Pro 13 ""Core i5 Touch Bar 33GHz | 8GB | 256GB SSD Silver",New MacBook Pro 13 inch Touch Bar 33 GHz Core i5 with 8GB of RAM and 256GB PCIe SSD,0,2040.59,2119.0,False,Apple
APP2293,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 16GB | 256GB SSD Silver",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 16GB of RAM and 256GB PCIe SSD,0,2501.59,2599.0,False,Apple
APP2294,"Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 8GB | 256GB SSD Silver",New MacBook Pro 13 inch Touch Bar 35 GHz Core i7 with 8GB of RAM and 256GB PCIe SSD,0,2271.59,2359.0,False,Apple
APP2295,"Apple MacBook Pro 13 ""Core i5 Touch Bar 31GHz | 16GB | 256GB SSD Silver",New MacBook Pro 13-inch Core i5 Touch Bar 31 GHz with 16GB of RAM and 256GB PCIe SSD,0,2155.59,2239.0,False,Apple
APP2083,"Apple MacBook Pro 13 ""Core i5 with Touch Bar 31Ghz | 8GB RAM | 512GB PCIe SSD Gray Space",New MacBook Pro 13 inch Touch Bar 31 GHz Core i5 with 8GB of RAM and 512GB of SSD PCIe,0,2249.0,2255.59,False,Apple
APP2085,"Apple MacBook Pro 13 ""Core i5 with Touch Bar 31Ghz | 8GB RAM | 512GB PCIe SSD Plata",New MacBook Pro 13 inch Touch Bar 31 GHz Core i5 with 8GB of RAM and 512GB of SSD PCIe,0,2149.59,2255.59,False,Apple
APP2086,"Apple iMac 215 ""Core i5 2.3Ghz | 8GB RAM | 1TB HDD","IMac desktop computer 215 inch 8GB RAM 1TB 5,400rpm",1,1246.59,1305.59,False,Apple
APP2237,"Apple iMac 21.5 ""Core i5 2.3GHz | 16GB | 1TB HDD","PC 215 inch iMac RAM 16GB 1TB 5,400rpm",0,1483.59,1539.0,False,Apple
APP2188,"Apple iMac 21.5 ""Core i5 2.3GHz | 8GB | 1TB Fusion","IMac desktop computer 215 inch 8GB RAM 1TB Fusion 5,400rpm",0,1419.0,1419.0,False,Apple
APP2190,"Apple iMac 21.5 ""Core i5 2.3GHz | 8GB | 256GB SSD PCIe",PC 215 inch iMac with 8GB RAM 256GB SSD PCle,0,1483.59,1539.0,False,Apple
APP2187,"Apple iMac 21.5 ""Core i5 2.3GHz | 16GB | 1TB Fusion",PC 215 inch iMac RAM 16GB 1TB Fusion,0,1599.59,1659.0,False,Apple
APP2189,"Apple iMac 21.5 ""Core i5 2.3GHz | 16GB | 256GB SSD",PC 215 inch iMac RAM 16GB SSD with 256GB PCle,0,1714.59,1779.0,False,Apple
APP2074,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | RAM 16GB | 256GB PCIe SSD | 555 2GB Radeon Pro Space Gray",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 256GB PCIe SSD,1,2799.0,2805.59,False,Apple
APP2319,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | 16GB | 512GB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 512GB of SSD PCIe,1,3039.6,3159.0,False,Apple
APP2321,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | 16GB | 1TB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 1TB PCIe SSD,0,3499.59,3639.0,False,Apple
APP2323,"Apple MacBook Pro 15 ""i7 2.8GHz Core Touch Bar | 16GB | 2TB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 2TB PCIe SSD,0,4421.59,4599.0,False,Apple
APP2325,"Apple MacBook Pro 15 ""i7 2.8GHz Core Touch Bar | 16GB | 256GB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 256GB PCIe SSD,0,2808.59,2919.0,False,Apple
APP2327,"Apple MacBook Pro 15 ""i7 2.8GHz Core Touch Bar | 16GB | 512GB SSD Space Gray",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 512GB of SSD PCIe,0,2923.59,3039.0,False,Apple
APP2329,"Apple MacBook Pro 15 ""i7 2.8GHz Core Touch Bar | 16GB | 1TB SSD Space Gray",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 1TB PCIe SSD,0,3384.6,3519.0,False,Apple
APP2331,"Apple MacBook Pro 15 ""i7 2.8GHz Core Touch Bar | 16GB | 2TB SSD Space Gray",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 2TB PCIe SSD,0,4306.59,4479.0,False,Apple
APP2334,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | 16GB | 512GB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 512GB of SSD PCIe,0,3039.6,3159.0,False,Apple
APP2342,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | 16GB | 512GB SSD | Radeon Pro 555 2GB Silver",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 512GB of SSD PCIe,0,2899.0,3039.0,False,Apple
APP2344,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | 16GB | 1TB SSD | Radeon Pro 555 2GB Silver",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 1TB PCIe SSD,0,3378.0,3519.0,False,Apple
APP2346,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | 16GB | 2TB SSD | Radeon Pro 555 2GB Silver",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 2TB PCIe SSD,0,4300.0,4479.0,False,Apple
APP2076,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | RAM 16GB | 256GB PCIe SSD | Radeon Pro 555 2GB Silver",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 256GB PCIe SSD,1,2799.0,2805.59,False,Apple
APP2318,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 512GB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Touch Bar to 31GHz Core i7 with 16GB of RAM and 512GB of SSD PCIe,0,,3519.0,False,Apple
APP2320,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 1TB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Touch Bar to 31GHz Core i7 with 16GB of RAM and 1TB PCIe SSD,0,3999.0,3999.0,False,Apple
APP2322,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 2TB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Touch Bar to 31GHz Core i7 with 16GB of RAM and 2TB PCIe SSD,0,,,False,Apple
APP2324,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 256GB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Touch Bar to 31GHz Core i7 with 16GB of RAM and 256MB PCIe SSD,0,3154.59,3279.0,False,Apple
APP2326,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 512GB SSD Space Gray",New MacBook Pro 15-inch Touch Bar to 31GHz Core i7 with 16GB of RAM and 512GB of SSD PCIe,0,3269.59,3399.0,False,Apple
APP2328,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 1TB SSD Space Gray",New MacBook Pro 15-inch Touch Bar to 31GHz Core i7 with 16GB of RAM and 1TB PCIe SSD,0,3730.59,3879.0,False,Apple
APP2330,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 2TB Space Gray",New MacBook Pro 15-inch Touch Bar to 31GHz Core i7 with 16GB of RAM and 2TB PCIe SSD,0,4651.59,4839.0,False,Apple
APP2332,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 256GB SSD Space Gray",New MacBook Pro 15-inch Touch Bar to 31GHz Core i7 with 16GB of RAM and 256GB PCIe SSD,0,3039.6,3159.0,False,Apple
APP2333,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 512GB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 512GB of SSD PCIe,0,,,False,Apple
APP2335,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 1TB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 1TB PCIe SSD,0,,,False,Apple
APP2337,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 2TB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 2TB PCIe SSD,0,,,False,Apple
APP2339,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 256GB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 256GB PCIe SSD,0,3148.01,3279.0,False,Apple
APP2340,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | 16GB | 256GB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 256GB PCIe SSD,0,2870.35,2919.0,False,Apple
APP2341,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 512GB SSD | Radeon Pro 555 2GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 512GB of SSD PCIe,0,3263.0,3399.0,False,Apple
APP2343,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 1TB SSD | Radeon Pro 555 2GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 1TB PCIe SSD,0,3724.0,3879.0,False,Apple
APP2345,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 2TB SSD | Radeon Pro 555 2GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 2TB PCIe SSD,0,4645.0,4839.0,False,Apple
APP2347,"Apple MacBook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 256GB SSD | Radeon Pro 555 2GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 256GB PCIe SSD,0,3033.0,3159.0,False,Apple
APP2336,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | 16GB | 1TB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 1TB PCIe SSD,0,3493.01,3639.0,False,Apple
APP2338,"Apple MacBook Pro 15 ""Core i7 Touch Bar 28GHz | 16GB | 2TB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Touch Bar to 28GHz Core i7 with 16GB of RAM and 2TB PCIe SSD,0,4415.0,4599.0,False,Apple
APP2075,"Apple MacBook Pro 15 ""Core i7 Touch Bar 29Ghz | RAM 16GB | 512GB PCIe SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Core i7 Touch Bar 29Ghz with 16GB of RAM and 512GB of SSD PCIe,0,3299.0,3305.59,False,Apple
APP2077,"Apple MacBook Pro 15 ""Core i7 Touch Bar 29Ghz | RAM 16GB | 512GB PCIe SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 29Ghz with 16GB of RAM and 512GB of SSD PCIe,0,3299.0,3305.59,False,Apple
APP2349,"Apple Macbook Pro 15 ""i7 2.9GHz Core Touch Bar | 16GB | 1TB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Core i7 Touch Bar 29Ghz with 16GB of RAM and 1TB PCIe SSD,0,3634.59,3779.0,False,Apple
APP2351,"Apple Macbook Pro 15 ""i7 2.9GHz Core Touch Bar | 16GB | 2TB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Core i7 Touch Bar 29Ghz with 16GB of RAM and 2TB PCIe SSD,0,4555.59,4739.0,False,Apple
APP2354,"Apple Macbook Pro 15 ""Core i7 Touch Bar 29GHz | 16GB | 1TB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 29Ghz with 16GB of RAM and 1TB PCIe SSD,0,3599.0,3779.0,False,Apple
APP2356,"Apple Macbook Pro 15 ""Core i7 Touch Bar 29GHz | 16GB | 2TB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 29Ghz with 16GB of RAM and 2TB PCIe SSD,0,4549.0,4739.0,False,Apple
APP2348,"Apple Macbook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 1TB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 1TB PCIe SSD,1,3845.59,3999.0,False,Apple
APP2350,"Apple Macbook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 2TB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 2TB PCIe SSD,0,4767.59,4959.0,False,Apple
APP2352,"Apple Macbook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 512GB SSD | 560 4GB Radeon Pro Space Gray",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 512GB of SSD PCIe,0,3519.0,3519.0,False,Apple
APP2353,"Apple Macbook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 1TB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 1TB PCIe SSD,0,3845.59,3999.0,False,Apple
APP2355,"Apple Macbook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 2TB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 2TB PCIe SSD,0,4761.0,4959.0,False,Apple
APP2357,"Apple Macbook Pro 15 ""Core i7 Touch Bar 31GHz | 16GB | 512GB SSD | Radeon Pro 560 4GB Silver",New MacBook Pro 15-inch Core i7 Touch Bar 31Ghz with 16GB of RAM and 512GB of SSD PCIe,0,3384.6,3519.0,False,Apple
APP2075-A,"Like new - Apple MacBook Pro 13 ""Core i5 23GHz | 8GB RAM | 256GB PCIe SSD | Silver",MacBook Pro 13 inch open packaging i5 23GHz with 8GB RAM and 256GB SSD PCIe,0,1548.07,1755.59,False,Apple
APP2093,Apple iPhone Silicone Case Cover 7 Blue Haze,Ultrathin silicone case and microfiber premium for iPhone 7,0,39.0,39.0,False,Apple
APP2094,Apple iPhone Silicone Case Cover 7 Rosa Flamenco,Ultrathin silicone case and microfiber premium for iPhone 7,0,39.0,39.0,False,Apple
APP2095,Apple iPhone Silicone Case cover 7 Yellow Polen,Ultrathin silicone case and microfiber premium for iPhone 7,0,39.0,39.0,False,Apple
APP2096,Apple iPhone Silicone Case Cover 8 Plus / 7 Plus / 6s Plus / 6 Plus Blue Haze,Ultrathin silicone case and microfiber premium for iPhone 8 Plus / 7 Plus / 6s Plus / 6 Plus,0,45.0,45.0,False,Apple
APP2097,Silicone Case Cover Apple iPhone 7 Plus Rosa Flamenco,Ultrathin silicone case and microfiber premium for iPhone 7 Plus,0,45.0,45.0,False,Apple
APP2098,Silicone Case Cover Apple iPhone 7 Plus Yellow Polen,Ultrathin silicone case and microfiber premium for iPhone 7 Plus,0,45.0,45.0,False,Apple
APP2117,"Apple iPad Pro 12.9 ""Wi-Fi 256GB Space Gray",New iPad Pro 12.9 inch Wi-Fi 256GB,0,1048.0,1069.0,False,Apple
APP2118,"Apple iPad Pro 12.9 ""Wi-Fi 256GB Silver",New iPad Pro 256GB Wi-Fi,0,1072.81,1072.81,True,Apple
APP2119,"Apple iPad Pro 12.9 ""Wi-Fi 256GB Gold",New iPad Pro 256GB Wi-Fi,0,1072.81,1072.81,True,Apple
APP2123,"Apple iPad Pro 10.5 ""Wi-Fi 256GB Space Gray",MPDY2TY / A,0,902.81,902.81,True,Apple
APP2124,"Apple iPad Pro 10.5 ""WiFi 256GB Silver",New iPad Pro 256GB Wi-Fi,0,902.81,902.81,True,Apple
APP2120,"Apple iPad Pro 12.9 ""Wi-Fi + Cellular 256GB Space Gray",New iPad Pro 256GB Wi-Fi,0,1232.81,1232.81,True,Apple
APP2125,"Apple iPad Pro 10.5 ""Wi-Fi 256GB Gold",New iPad Pro 256GB Wi-Fi,0,902.81,902.81,True,Apple
APP2127,"Apple iPad Pro 10.5 ""Wi-Fi 512GB Space Gray",New iPad Pro 512GB Wi-Fi,0,1122.81,1122.81,True,Apple
APP2121,"Apple iPad Pro 12.9 ""Wi-Fi + Cellular 256GB Silver",New iPad Pro 12.9 inch 256GB,0,1232.81,1232.81,True,Apple
APP2128,"Apple iPad Pro 10.5 ""WiFi 512GB Silver",New iPad Pro 512GB Wi-Fi,0,1122.81,1122.81,True,Apple
APP2122,"Apple iPad Pro 12.9 ""Wi-Fi + Cellular 256GB Gold",Pro New iPad Wi-Fi + Cellular 256GB,0,1232.81,1232.81,True,Apple
APP2129,"Apple iPad Pro 10.5 ""Wi-Fi 512GB Gold",New iPad Pro 512GB Wi-Fi,0,1096.0,1119.0,False,Apple
APP2126,"Apple iPad Pro 10.5 ""Wi-Fi 256GB Oro Rosa",New iPad Pro 256GB Wi-Fi,0,881.0,899.0,False,Apple
APP2130,"Apple iPad Pro 10.5 ""Wi-Fi 512GB Oro Rosa",New iPad Pro 512GB Wi-Fi,0,1096.0,1119.0,False,Apple
